Id,Timestamp (UTC),Timestamp (Local),ETA (UTC),ETA (Local),State,Event,Latitude,Longitude,Period,Sailing Time,Total Running Hours ME,Heading,Course Made Good,Speed Over Ground,Speed Through Water,Distance Over Ground,Distance Through Water,Water Depth,Water Depth Below Keel,Draft Forward,Draft Aft,Mean Draft,Trim,Air Temp,Air Temp (Weather Provider),Engine Room Temp,Cooling Water Temp (LT),Air Press,Air Press (Weather Provider),Sea Water Temp,Sea Water Temp (Weather Provider),Sea State,Douglas Sea Scale,Wind Speed True,Wind Speed True (Weather Provider),Wind Speed Rel.,Wind Direction True,Wind Direction True (Weather Provider),Wind Direction Rel.,Wave Height,Wave Height (Weather Provider),Wave Direction,Swell Height,Swell Height (Weather Provider),Swell Direction,Swell Direction (Weather Provider),Swell Period (Weather Provider),Visibility (Weather Provider),Cargo Weight,Cargo TEU full,Cargo TEU empty,Cargo Reefers,Cargo Volume,Cargo Passengers,Ballast Weight,AVG Shaft RPM,AVG Slip,Total FOC,Total FOC (ISO),Total FOC ME,Total FOC ME (ISO),Total FOC AE,Total FOC AE (ISO),Total FOC AB,Total FOC AB (ISO),Total FOC IGS,Total FOC IGS (ISO),Total FOC INC,Total FOC INC (ISO),Total FOC HFO,Total FOC HFO HS,Total FOC HFO LS,Total FOC HFO LLS,Total FOC LFO,Total FOC MDO,Total FOC MGO,Total FOC Propane,Total FOC Butane,Total FOC LNG,Total FOC Methanol,Total FOC Ethanol,Total FOC Undef,Total SFOC ME,Total SFOC AE,Total SFOC ME (ISO),Total SFOC AE (ISO),Total CO2,Total CO2 ME,Total CO2 AE,Total CO2 AB,Total CO2 IGS,Total CO2 INC,Total CO2 Undef,Total Power ME (AVG),Total Power AE (AVG),Total Generated Energy ME,Total Generated Energy AE,Total Generated Electrical Energy,Total Generated Shaft Energy,Total Shaft Power (AVG),Total Shaft Power Corrected (AVG),Total Electrical Power (AVG),ME Load (AVG),AE Load (AVG),Delivered Power (corrected),EEOI (Weight),EEOI (TEU),Power Added Or Reduced By wind,Speed Loss,Speed Loss (Uncorrected),Total Fuel Oil ROB,Total Fresh Water ROB,Fuel Oil HFO ROB,Fuel Oil HFO HS ROB,Fuel Oil HFO LS ROB,Fuel Oil HFO LLS ROB,Fuel Oil LFO ROB,Fuel Oil MDO ROB,Fuel Oil MGO ROB,Fuel Oil Propane ROB,Fuel Oil Butane ROB,Fuel Oil LNG ROB,Fuel Oil Methanol ROB,Fuel Oil Ethanol ROB,Circulation Lub Oil ME ROB,Circulation Lub Oil AE ROB,Circulation Lub Oil Undef ROB,Total Circulation Lub Oil ROB,Cylinder Lub Oil ROB,Cylinder HS Lub Oil ROB,Cylinder LS Lub Oil ROB,Undefined Lub Oil ROB,Fresh Water Drinking ROB,Fresh Water Boiler ROB,Fresh Water Undefined ROB,Total Fuel Oil Bunkered,Fuel Oil HFO Bunkered,Fuel Oil HFO HS Bunkered,Fuel Oil HFO LS Bunkered,Fuel Oil HFO LLS Bunkered,Fuel Oil LFO Bunkered,Fuel Oil MDO Bunkered,Fuel Oil MGO Bunkered,Fuel Oil Propane Bunkered,Fuel Oil Butane Bunkered,Fuel Oil LNG Bunkered,Fuel Oil Methanol Bunkered,Fuel Oil Ethanol Bunkered,Circulation Lub Oil ME Bunkered,Circulation Lub Oil AE Bunkered,Circulation Lub Oil Undef Bunkered,Total Circulation Lub Oil Bunkered,Cylinder Lub Oil Bunkered,Cylinder HS Lub Oil Bunkered,Cylinder LS Lub Oil Bunkered,Undefined Lub Oil Bunkered,Total Fuel Oil Gain/Loss,Fuel Oil HFO Gain/Loss,Fuel Oil HFO HS Gain/Loss,Fuel Oil HFO LS Gain/Loss,Fuel Oil HFO LLS Gain/Loss,Fuel Oil LFO Gain/Loss,Fuel Oil MDO Gain/Loss,Fuel Oil MGO Gain/Loss,Fuel Oil Propane Gain/Loss,Fuel Oil Butane Gain/Loss,Fuel Oil LNG Gain/Loss,Fuel Oil Methanol Gain/Loss,Fuel Oil Ethanol Gain/Loss,Circulation Lub Oil ME Gain/Loss,Circulation Lub Oil AE Gain/Loss,Circulation Lub Oil Undef Gain/Loss,Total Circulation Lub Oil Gain/Loss,Cylinder Lub Oil Gain/Loss,Cylinder HS Lub Oil Gain/Loss,Cylinder LS Lub Oil Gain/Loss,Undefined Lub Oil Gain/Loss,Total Cylinder Lub Oil Consumption,Total Cylinder HS Lub Oil Consumption,Total Cylinder LS Lub Oil Consumption,Total Circulation Lub Oil Consumption ME,Total Circulation Lub Oil Consumption AE,Total Fresh Water Consumption Undefined,Total Fresh Water Consumption Domestic,Total Fresh Water Consumption Boiler,Total Fresh Water Consumption Washing,Total Oily Water Discharge Undefined,Total Oily Water Discharge Via OWS,Total Oily Water Discharge Via ODME,Estimation Score,Completeness Score,Plausibility Score,vessel_id
952,02.08.2017 18:18,02.08.2017 20:18,-,-,At Sea,EOSP,31.71,31.99833333,8.3,8.3,8,140,140,11.5,11.6,96,96,,,9.5,9.7,9.6,0.2,,,39,32,,,28,,3,,6.7,,0.9,315,,141.9,0,,,,,,,,,16030,0,0,0,,,3452,64.1,1,7.8,7.17,6.6,6.07,1.2,1.1,,,,,,,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,217,228.4,199.5,209.9,24.3,20.6,3.7,0,0,0,0,3665,633,30416,5255,4992,30416,3665,3878,601,24,,3878,15.84,,-213.4,20.8,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,71.1,100,1
953,02.08.2017 10:00,02.08.2017 12:00,-,-,At Sea,NOON,32.71166667,30.53333333,24,24,24,128,128,13.2,13.4,317,321,,,9.5,9.9,9.7,0.4,,,40,32,,,25,,2,,4.5,,2.4,315,,347.2,0,,,,,,,,,16030,0,0,0,,,3432,65.9,-11.4,25.7,23.62,21.7,19.94,3.9,3.58,0.1,0.09,,,,,25.7,25.7,0,0,0,0,0,0,0,0,0,0,0,216.5,251.6,199,231.2,80,67.6,12.1,0.3,0,0,0,4176,646,100224,15502,14727,100224,4176,4599,614,26,,4599,15.75,,-422.7,13.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,73,99.1,1
954,01.08.2017 10:00,01.08.2017 12:00,-,-,At Sea,NOON,35.60666667,25.30833333,24,24,24,104,104,13,13.2,313,317,,,9.5,9.9,9.7,0.4,,,40,32,,,24,,3,,6.7,,3.6,315,,285.6,0,,,,,,,,,16030,0,0,0,,,3432,68,-6.6,26.5,24.36,22.6,20.77,3.9,3.58,,,,,,,26.5,26.5,0,0,0,0,0,0,0,0,0,0,0,215.3,248.7,197.9,228.6,82.5,70.4,12.1,0,0,0,0,4373,653,104952,15680,14896,104952,4373,4850,621,28,,4850,16.45,,-477.1,15.3,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,71.1,100,1
955,31.07.2017 10:00,31.07.2017 12:00,-,-,At Sea,NOON,38.29833333,20.115,24,24,24,153,153,13.7,13.9,328,333,,,9.5,9.9,9.7,0.4,,,38,32,,,26,,2,,4.5,,4.6,293,,38.3,0,,,,,,,,,16030,0,0,0,,,3432,70.1,-8.6,29.3,26.94,25.3,23.26,4,3.68,,,,,,,29.3,29.3,0,0,0,0,0,0,0,0,0,0,0,213.9,266.6,196.7,245.1,91.3,78.8,12.5,0,0,0,0,4928,625,118272,15002,14252,118272,4928,5188,594,31,,5188,17.36,,-260.2,12.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,71.1,99,1
956,30.07.2017 10:00,30.07.2017 12:00,-,-,At Sea,NOON,42.56833333,15.75,16.2,16.2,16.2,142,142,13.8,13.6,224,221,,,9.5,9.9,9.7,0.4,,,37,32,,,25,,2,,4.5,,11,180,,14.5,0,,,,,,,,,16030,0,0,0,,,3432,70.8,-5.7,20.6,18.94,17.9,16.46,2.7,2.48,,,,,,,20.6,20.6,0,0,0,0,0,0,0,0,0,0,0,213.6,258,196.4,237.3,64.2,55.7,8.4,0,0,0,0,5173,646,83803,10463,9940,83803,5173,4805,614,33,,4805,17.87,,368.2,12.6,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,71.1,99,1
957,29.07.2017 17:48,29.07.2017 19:48,-,-,Manoeuvring,BOSP,45.31166667,12.38833333,2.3,2.3,2,139,139,5.5,5,13,12,,,9.5,9.9,9.7,0.4,,,36,32,,,25,,2,,4.5,,6.9,180,,25.2,0,,,,,,,,,16030,0,0,0,,,3432,,,1.5,1.38,0.9,0.83,0.5,0.46,0.1,0.09,,,,,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,236.5,328.1,217.5,301.8,4.7,2.8,1.6,0.3,0,0,0,1655,663,3806,1524,1448,3806,1655,1579,630,12,,1579,22.95,,75.8,53.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,70.8,88.6,1
958,29.07.2017 15:30,29.07.2017 17:30,-,-,In Port,DEPA,0,0,5.5,5.5,0,,,,,,,,,9.5,9.9,9.7,0.4,,,34,32,,,25,,0,,0.1,,,,,,,,,,,,,,,16030,0,0,0,,,4787.3,,,1.1,1.08,,,0.9,0.88,0.2,0.2,,,,,0,0,0,0,0,0,1.1,0,0,0,0,0,0,,216.5,,212.8,3.5,0,2.9,0.6,0,0,0,0,756,0,4157,3949,0,0,,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,100,1
959,29.07.2017 10:00,29.07.2017 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,9.7,9.8,9.75,0.1,,,33,32,,,25,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,4787.3,,,5,4.92,,,4.1,4.03,0.9,0.88,,,,,0,0,0,0,0,0,5,0,0,0,0,0,0,,260.1,,255.7,16,0,13.1,2.9,0,0,0,0,657,0,15764,14976,0,0,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,97.6,1
960,28.07.2017 10:00,28.07.2017 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,9.7,9.9,9.8,0.2,,,28,32,,,25,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,4787.3,,,4.9,4.82,,,4,3.94,0.9,0.89,,,,,0,0,0,0,0,0,4.9,0,0,0,0,0,0,,253.7,,249.7,15.7,0,12.8,2.9,0,0,0,0,657,0,15764,14976,0,0,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,98.8,1
961,27.07.2017 10:00,27.07.2017 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,9.2,9.7,9.45,0.5,,,28,32,,,25,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,4787.3,,,4.8,4.72,,,3.9,3.84,0.9,0.89,,,,,0,0,0,0,0,0,4.8,0,0,0,0,0,0,,245.8,,241.9,15.4,0,12.5,2.9,0,0,0,0,661,0,15865,15072,0,0,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,100,1
962,26.07.2017 10:00,26.07.2017 12:00,-,-,In Port,NOON,0,0,13.9,13.9,0,,,,,,,,,9.05,9.5,9.28,0.45,,,30,32,,,25,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,4787.3,,,2.8,2.75,,,2.3,2.26,0.5,0.49,,,,,0,0,0,0,0,0,2.8,0,0,0,0,0,0,,226.8,,223.1,9,0,7.4,1.6,0,0,0,0,729,0,10140,9633,0,0,,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,100,1
963,25.07.2017 20:06,25.07.2017 22:06,-,-,Manoeuvring,ARRI,0,0,3.1,3.1,2.5,,,9.7,9.7,30,30,,,8.95,9.15,9.05,0.2,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,4787.3,0,,3,2.83,2.3,2.17,0.6,0.57,0.1,0.09,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,215.3,282,203.3,266.3,9.3,7.2,1.9,0.3,0,0,0,3446,686,10683,2128,2021,10683,3446,,652,27,,,24.42,,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,68.7,91.9,1
964,25.07.2017 17:00,25.07.2017 19:00,-,-,At Sea,EOSP,45.17333333,12.72666667,7,7,7,313,313,12.9,12.9,91,90,,,8.95,9.15,9.05,0.2,,,37,32,,,25,,2,,4.5,,10.2,0,,18.6,0,,,,,,,,,12755,0,0,0,,,3809,74.4,4.9,9.5,8.74,8.4,7.72,1.1,1.01,,,,,,,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,210.6,234.4,193.7,215.5,29.6,26.2,3.4,0,0,0,0,5697,671,39879,4694,4459,39879,5697,5426,637,36,,5426,25.63,,270.8,20.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,71.1,100,1
965,25.07.2017 10:00,25.07.2017 12:00,-,-,At Sea,NOON,43.96166667,13.85833333,24,24,24,307,307,16.7,16.5,400,396,,,9.05,9.6,9.32,0.55,,,38,32,,,25,,4,,9.3,,17.8,293,,352.7,0,,,,,,,,,12755,0,0,0,,,4908,86.4,-4.8,47,43.21,43.6,40.09,3.4,3.13,,,,,,,47,47,0,0,0,0,0,0,0,0,0,0,0,203.7,229.3,187.3,210.8,146.4,135.8,10.6,0,0,0,0,8919,618,214056,14829,14088,214056,8919,16997,587,57,,16997,28.69,,-8078.5,26,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
966,24.07.2017 10:00,24.07.2017 12:00,-,-,At Sea,NOON,39.12,17.78333333,24,24,24,43,43,17.1,17.3,410,416,,,9.05,9.6,9.32,0.55,,,38,32,,,25,,2,,4.5,,10,315,,333.6,0,,,,,,,,,12755,0,0,0,,,4908,84.7,-12.3,44.8,41.19,41.4,38.06,3.4,3.13,,,,,,,44.8,44.8,0,0,0,0,0,0,0,0,0,0,0,204.1,230.8,187.7,212.2,139.5,128.9,10.6,0,0,0,0,8451,614,202824,14728,13992,202824,8451,11360,583,54,,11360,26.68,,-2909.3,11.1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
967,23.07.2017 10:00,23.07.2017 12:00,-,-,At Sea,NOON,41.08333333,11.77833333,14,14,14,132,132,17.1,17.6,240,246,,,9.05,9.6,9.32,0.55,,,39,32,,,25,,2,,4.5,,7.9,248,,30.2,0,,,,,,,,,12755,0,0,0,,,4908,88.2,-9.3,28.3,26.01,26.3,24.18,2,1.84,,,,,,,28.3,28.3,0,0,0,0,0,0,0,0,0,0,0,202.8,230.8,186.4,212.2,88.1,81.9,6.2,0,0,0,0,9262,619,129668,8665,8232,129668,9262,9573,588,59,,9573,28.79,,-311,4.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,71.1,100,1
968,22.07.2017 20:00,22.07.2017 22:00,-,-,Manoeuvring,BOSP,44.35333333,8.956666667,1,1,0.9,163,163,4.6,4.5,5,5,,,9.05,9.6,9.32,0.55,,,35,32,,,25,,2,,4.5,,5.9,225,,41.4,0,,,,,,,,,12755,0,0,0,,,4908,,,0.6,0.55,0.3,0.28,0.2,0.18,0.1,0.09,,,,,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,241.2,320.4,221.9,294.8,1.9,0.9,0.6,0.3,0,0,0,1244,624,1244,624,593,1244,1244,1209,593,9,,1209,31.85,,34.6,54.3,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70.8,88.5,1
969,22.07.2017 19:00,22.07.2017 21:00,-,-,In Port,DEPA,0,0,9,9,0,,,,,,,,,9.05,9.6,9.32,0.55,,,34,32,,,25,,0,,0.1,,,,,,,,,,,,,,,12755,0,0,0,,,5283,,,1.9,1.87,,,1.5,1.47,0.4,0.39,,,,,0,0,0,0,0,0,1.9,0,0,0,0,0,0,,247.4,,243.2,6.1,0,4.8,1.3,0,0,0,0,674,0,6063,5760,0,0,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,100,1
970,22.07.2017 10:00,22.07.2017 12:00,-,-,In Port,NOON,0,0,2.8,2.8,0,,,,,,,,,9,9.5,9.25,0.5,,,37,32,,,24,,0,,0.1,,,,,,,,,,,,,,,12420,0,0,0,,,5283,,,0.6,0.59,,,0.4,0.39,0.2,0.2,,,,,0,0,0,0,0,0,0.6,0,0,0,0,0,0,,245.4,,241.1,1.9,0,1.3,0.6,0,0,0,0,582,0,1630,1548,0,0,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,100,1
971,22.07.2017 07:12,22.07.2017 09:12,-,-,Manoeuvring,ARRI,0,0,2.2,2.2,3.5,,,13.2,12.3,29,27,,,9,9.5,9.25,0.5,,,0,0,,,,,0,,0.1,,,,,,,,,,,,,,,12420,0,0,0,,,5283,0,,2.3,2.17,1.4,1.32,0.7,0.66,0.2,0.19,,,,,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,223,243.1,210.5,229.5,7.2,4.4,2.2,0.6,0,0,0,2854,1309,6279,2880,2736,6279,2854,,1244,11,,,19.89,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,68.7,83.8,1
972,22.07.2017 05:00,22.07.2017 07:00,-,-,At Sea,EOSP,44.17166667,8.77,19,19,16.5,50,50,14.1,14.5,268,276,,,9,9.55,9.28,0.55,,,37,32,,,24,,3,,6.7,,13.9,45,,357.6,0,,,,,,,,,12420,0,0,0,,,6320,87.1,8.5,31.5,28.97,29.2,26.85,2.3,2.12,,,,,,,31.5,31.5,0,0,0,0,0,0,0,0,0,0,0,203.7,229.5,187.3,211.1,98.1,90.9,7.2,0,0,0,0,7546,527,143369,10022,9521,143369,7546,11878,501,55,,11878,29.47,,-4332.5,26.6,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
973,21.07.2017 10:00,21.07.2017 12:00,-,-,At Sea,NOON,41.18666667,4.241666667,24,24,24,48,48,16.3,16.5,391,397,,,9,9.55,9.28,0.55,,,37,32,,,25,,3,,6.7,,15.1,45,,358.7,0,,,,,,,,,12420,0,0,0,,,4817,82.4,-10.2,41.5,38.16,38.1,35.04,3.4,3.13,,,,,,,41.5,41.5,0,0,0,0,0,0,0,0,0,0,0,205.6,227.3,189.1,209.1,129.2,118.7,10.6,0,0,0,0,7721,623,185304,14956,14208,185304,7721,13666,592,49,,13666,26.61,,-5944.9,20.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
974,20.07.2017 10:00,20.07.2017 12:00,-,-,At Sea,NOON,36.66333333,-1.75,24,24,24,50,50,16.4,16.4,394,393,,,9,9.55,9.28,0.55,,,34,32,,,24,,4,,9.3,,6.1,270,,282,0,,,,,,,,,12420,0,0,0,,,4817,80,-12.3,38.9,35.79,35.5,32.67,3.4,3.13,,,,,,,38.9,38.9,0,0,0,0,0,0,0,0,0,0,0,207.7,232.2,191.1,213.7,121.2,110.6,10.6,0,0,0,0,7121,610,170904,14642,13910,170904,7121,8368,580,45,,8368,24.76,,-1247,12.8,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
975,19.07.2017 10:00,19.07.2017 12:00,-,-,At Sea,NOON,36.75,-9.483333333,24,24,24,136,136,16.9,17,405,407,,,9,9.55,9.28,0.55,,,34,32,,,20,,3,,6.7,,8.8,248,,45.2,1,,,,,,,,,12420,0,0,0,,,4817,83.8,-11,43.5,40.03,40.3,37.08,3.2,2.94,,,,,,,43.5,43.5,0,0,0,0,0,0,0,0,0,0,0,204.4,215.9,188.1,198.6,135.5,125.5,10,0,0,0,0,8214,618,197136,14824,14083,197136,8214,8524,587,52,,8524,26.93,,-309.6,10.2,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,71.1,100,1
976,18.07.2017 10:00,18.07.2017 12:00,-,-,At Sea,NOON,43.4,-10.02166667,24,24,24,208,208,17.8,19.7,427,472,,,9.5,9.7,9.6,0.2,,,33,32,,,17,,4,,9.3,,0.8,23,,101.3,2,,,,,,,,,12420,0,0,0,,,5110,89.3,-20.8,50.8,46.89,47.6,43.94,3.2,2.95,,,,,,,48.6,48.6,0,0,0,0,2.2,0,0,0,0,0,0,201.9,217.6,186.4,200.7,158.4,148.4,10,0,0,0,0,9824,613,235776,14703,13968,235776,9824,10598,582,62,,10598,29.87,,-774.5,-3.3,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7,73,99.1,1
977,17.07.2017 10:00,17.07.2017 12:00,-,-,At Sea,NOON,49.335,-4.6283333330000005,24,24,24,240,240,17.8,17.5,427,420,,,9.5,9.75,9.63,0.25,,,33,32,,,17,,4,,9.3,,12.1,338,,49.7,0,,,,,,,,,12420,0,0,0,,,5110,92.2,-4.2,53.3,52.4,50.1,49.25,3.2,3.15,,,,,,,0,0,0,0,0,0,53.3,0,0,0,0,0,0,191,219.5,187.8,215.8,170.9,160.6,10.3,0,0,0,0,10927,607,262248,14577,13848,262248,10927,11049,577,69,,11049,32.22,,-122.4,9.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,71.1,100,1
978,16.07.2017 10:00,16.07.2017 12:00,-,-,At Sea,NOON,53.18666667,4.4116666669999995,8.7,8.7,8.7,204,204,16.9,16.9,147,147,,,9.5,9.75,9.63,0.25,,,34,32,,,17,,3,,6.7,,14.3,248,,19,0,,,,,,,,,12420,0,0,0,,,5110,92.1,-0.7,18.9,18.58,17.7,17.4,1.2,1.18,,,,,,,0,0,0,0,0,0,18.9,0,0,0,0,0,0,191.8,225.5,188.5,221.7,60.6,56.7,3.8,0,0,0,0,10608,612,92290,5321,5055,92290,10608,9837,581,67,,9837,33.19,,771.1,9.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,71.1,100,1
979,16.07.2017 01:18,16.07.2017 03:18,-,-,Manoeuvring,BOSP,54.01166667,8.105,6.8,6.8,6.7,275,275,12.2,12.2,83,83,,,9.5,9.75,9.63,0.25,,,32,32,,,17,,3,,6.7,,11.8,225,,334.1,0,,,,,,,,,12420,0,0,0,,,5110,,,6.9,6.78,5.6,5.51,1.2,1.18,0.1,0.1,,,,,0,0,0,0,0,0,6.9,0,0,0,0,0,0,208.5,270.7,205.1,266.2,22.1,18,3.8,0.3,0,0,0,3949,652,26854,4433,4211,26854,3949,6394,619,25,,6394,21.46,,-2444.5,27.3,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,70.8,98.1,1
980,15.07.2017 18:30,15.07.2017 20:30,-,-,In Port,DEPA,0,0,8.5,8.5,0,,,,,,,,,9.5,9.75,9.63,0.25,,,26,32,,,18,,0,,0.1,,,,,,,,,,,,,,,12420,0,0,0,,,6336,,,1.6,1.58,,,1.2,1.18,0.4,0.39,,,,,0,0,0,0,0,0,1.6,0,0,0,0,0,0,,253.1,,249.1,5.1,0,3.8,1.3,0,0,0,0,558,0,4742,4505,0,0,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,98.8,1
981,15.07.2017 10:00,15.07.2017 12:00,-,-,In Port,NOON,0,0,24,24,0,,,,,,,,,9.35,9.7,9.52,0.35,,,26,32,,,18,,0,,0.1,,,,,,,,,,,,,,,11144,4,0,0,,,6336,,,5.1,5.02,,,4,3.94,1.1,1.08,,,,,0,0,0,0,0,0,5.1,0,0,0,0,0,0,,296,,291.4,16.4,0,12.8,3.5,0,0,0,0,563,0,13516,12840,0,0,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,97.5,1
982,14.07.2017 10:00,14.07.2017 12:00,-,-,In Port,NOON,0,0,3.1,3.1,0,,,,,,,,,9.35,9.65,9.5,0.3,,,26,32,,,18,,0,,0.1,,,,,,,,,,,,,,,11144,4,0,0,,,6336,,,0.6,0.59,,,0.5,0.49,0.1,0.1,,,,,0,0,0,0,0,0,0.6,0,0,0,0,0,0,,261.1,,257,1.9,0,1.6,0.3,0,0,0,0,618,0,1915,1819,0,0,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,61.8,97.5,1
